SPECTRUM DATA FILE
SpectrumCount:	10
PixelCount:	2500
UserName:	Atto
SampleName:	
LightSource:	
Comments:	
DeviceName:	Qmini
DeviceManufacturer:	RGB Photonics
DeviceSerialNo:	20020

Name:	input1_2	input1_1	input1_0	input0_9	input0_8	input0_7	input0_6	input0_5	input0_4	input0_3
Date:	2022-02-16T14:35:49.0865719+00:00	2022-02-16T14:37:41.3886999+00:00	2022-02-16T14:39:40.1929287+00:00	2022-02-16T14:40:46.5946066+00:00	2022-02-16T14:41:45.1953320+00:00	2022-02-16T14:42:53.9984644+00:00	2022-02-16T14:43:47.8998228+00:00	2022-02-16T14:44:49.8006079+00:00	2022-02-16T14:46:07.6025769+00:00	2022-02-16T14:47:17.8047664+00:00
ExposureTime:	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
TemporalAvg:	5	5	5	5	5	5	5	5	5	5
IntensityUnit:	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue	ADCvalue
CCDLoadLevel:	0.1333683	0.122907	0.1094962	0.09269594	0.0801761	0.06888603	0.06179233	0.05199446	0.04075538	0.0296274
Temperature:	23.31226	23.31226	23.41406	23.41406	23.41406	23.41406	23.41406	23.41406	23.41406	23.31226
DiagramColor:	16711680	200	49152	16711935	42495	12632064	3368611	53970	65280	255
ProcessingSteps:	783	783	783	783	783	783	783	783	783	783

Wavelength [nm]	Intensity1	Intensity2	Intensity3	Intensity4	Intensity5	Intensity6	Intensity7	Intensity8	Intensity9	Intensity10
238.3878	1.543702	-11.78405	12.68088	-15.75685	11.69486	20.94392	-10.18594	7.546164	-9.262935	-2.109223
238.7297	29.04541	-9.945132	15.77421	-4.246433	14.90112	7.357992	0.4583643	-2.561722	-15.74712	10.65039
239.0717	23.07037	-4.956087	4.767877	-2.678128	18.48974	2.234674	5.747649	-0.3410188	-17.53091	0.8884479
239.4136	3.681862	-8.379048	8.114676	-1.056793	19.58641	12.01215	-8.73841	-2.559927	-28.12287	-3.6381
239.7555	-16.60845	-7.61123	3.278139	-1.916141	11.53501	14.51462	-8.411011	3.369358	-23.13106	-20.20829
240.0974	-24.75012	-1.986177	5.644372	-14.26464	-0.2878467	5.015328	-1.984432	9.169905	-15.79046	-9.068025
240.4393	-18.32534	-0.4918771	1.783037	-21.01634	-13.49087	-3.1301	5.077176	16.00272	-10.43178	-10.18421
240.7812	-13.55329	0.1346182	0.5531217	-5.067111	-14.30023	9.994612	-2.296343	17.06488	-20.03388	-3.894698
241.1231	-16.27292	-6.864674	-3.324808	13.26128	-13.53334	5.674293	-9.019742	12.64812	-19.88338	-3.851465
241.465	-19.36625	-0.7140242	3.660002	-3.46221	-2.571618	-4.203649	-6.49085	12.54517	-4.538552	0.7603377
241.8068	-8.496508	-15.55023	0.1484831	-3.444227	-8.395057	-15.46173	-1.434377	13.11234	-16.55249	-4.948452
242.1487	0.9031897	-15.65715	2.735581	3.914634	-7.758962	-12.56334	11.49703	22.73872	-33.40453	-8.22041
242.4905	1.563874	-11.2748	7.595605	6.124557	0.6879395	-14.31264	3.527462	22.4402	-38.20232	-5.353878
242.8324	-2.874132	15.21391	10.52032	-1.491312	14.82156	-18.52484	9.151214	9.167048	-3.992044	2.39788
243.1742	-3.743793	3.332505	-0.6992549	4.357389	18.25089	-3.158581	18.04382	-7.184985	-5.350712	-16.39283
243.5161	-0.7873048	-5.345902	15.2413	13.17384	-3.318933	12.3585	7.657216	-9.292309	-11.42322	-21.23825
243.8579	-22.6622	-19.38827	25.1819	22.43234	-15.36082	20.61666	-2.099443	-2.370376	-40.90866	-26.72344
244.1997	-23.19332	-0.7001448	17.69329	29.4202	-26.37464	1.761357	10.3966	13.34307	-33.41758	-17.81561
244.5415	-16.85289	2.919954	-5.94039	7.960365	-11.78449	-1.639642	24.75863	26.18738	-25.69869	-21.37338
244.8833	-9.253276	-5.406553	4.179732	0.3909921	-6.0529	11.19175	2.814937	14.60057	-1.452186	0.9593611
245.2251	-24.81233	-20.16834	8.428727	-13.6609	-6.383225	-0.2172119	-17.60997	9.002847	-5.921842	4.647112
245.5669	-15.17797	-11.32931	20.56656	-5.563992	-5.137385	-8.194615	-3.525338	8.199102	-19.40313	18.13871
245.9086	5.318217	-14.3931	-2.069257	-9.381177	2.133395	-4.224572	5.771667	2.298473	-8.155461	12.70643
246.2504	27.18364	-8.762292	0.8135323	10.65928	8.889761	7.733882	4.475433	0.1827876	2.967976	-3.981975
246.5922	16.06285	-6.860426	-11.2966	-6.731533	3.861485	-2.050846	-1.311524	-1.227302	-2.089086	-31.68193
246.9339	-3.550804	-7.772196	3.796803	-6.380557	0.3394296	3.774314	5.661541	-3.301409	-22.10882	-23.0803
247.2757	-9.710947	-9.065085	0.4367318	3.588138	-4.993368	-5.086755	11.65609	0.5062367	-22.03639	-4.175572
247.6174	1.975112	16.82275	0.3707048	10.05795	-15.95013	-5.370663	5.872064	11.56345	-19.75042	12.7016
247.9591	-0.5152199	7.751893	9.738955	0.03481418	-18.5418	-9.772836	1.880729	-1.811988	-14.24022	11.69717
248.3008	13.74207	-7.904995	12.60954	-3.270401	2.054788	5.0148	-2.458742	-13.77677	1.675635	7.752456
248.6425	16.32304	-14.37538	12.23123	-2.4716	9.058697	6.573282	-8.120409	-4.273667	2.850488	-1.720619
248.9843	1.183398	-6.441496	7.666306	-9.95756	10.26549	14.60335	-15.23452	5.766365	-6.974007	-1.361523
249.3259	-14.48329	-10.88348	-0.860836	-17.12693	-5.803501	9.03366	-14.3251	5.087384	-9.603217	8.377469
249.6676	-10.96865	-8.912259	-14.77068	-8.39496	2.28114	-4.517012	-1.171026	-2.085831	-3.018552	25.64821
250.0093	-3.7304	-11.34923	-7.388741	-5.964682	4.904701	-11.00764	-1.240751	-12.92443	-11.17093	8.88623
250.351	-1.736923	-13.31439	24.82437	-3.937234	16.81333	-6.105043	-5.071355	9.741828	-18.66217	-8.872001
250.6926	6.457535	-5.380212	21.58411	-8.156522	5.355149	6.94231	-11.17201	12.55501	-27.05388	-4.600544
251.0343	5.754783	-6.486947	13.19043	-2.17411	-3.584963	22.2015	-14.30492	7.78173	-23.70841	6.053055
251.3759	-3.052472	-11.1656	8.502469	-7.27147	-15.45547	9.327477	-1.762991	-11.90823	-18.44373	4.666672
251.7176	-5.551106	-11.74103	14.69925	-0.7451313	-15.33628	-0.8513396	9.091606	-0.4456076	0.09251404	3.941058
252.0592	-4.227412	-1.89949	-13.44578	3.719394	-17.91328	0.663506	12.90049	-3.757518	3.141958	7.885533
252.4008	1.10941	-6.746721	-17.61809	-0.03359365	-3.332066	12.76297	5.615563	13.80971	0.657086	-1.151019
252.7425	0.6264311	-13.63127	-6.655397	0.3001184	-7.520514	6.006728	3.606015	11.88904	-9.545686	-0.8539901
253.0841	-9.235154	-9.933428	17.59804	-10.80743	-4.202063	2.637568	-0.3846344	20.64608	-9.15284	-0.13298
253.4257	-7.496828	-4.87226	22.10068	1.599714	-16.19181	5.818231	1.434641	30.39278	-15.47469	7.849763
253.7673	7.754739	-11.21274	8.16175	16.89642	-5.348847	10.17707	6.918571	38.47413	-10.61865	5.398452
254.1088	20.73761	-14.33908	-8.079296	31.4089	-7.19107	8.217302	8.33758	24.3192	-13.37154	-7.195508
254.4504	18.55828	0.9485036	-2.313993	9.35587	6.420234	10.72622	3.413642	13.77451	-19.28427	-23.47748
254.792	8.791441	3.591921	5.382888	-9.078315	13.31736	10.43697	-1.024251	9.071204	-28.49351	-20.26348
255.1335	-7.519943	-12.41832	-6.065135	-13.91934	14.17418	16.53013	-12.6562	7.161851	-22.6853	-4.094894
255.4751	-17.8941	-19.70642	-16.8178	-15.52867	1.144457	5.684046	-17.36186	19.89956	-25.86227	-8.993402
255.8167	-8.356293	-0.7011526	-8.820828	11.38585	-16.39368	-5.848483	-8.00436	29.19231	-25.18353	-10.88039
256.1582	-1.448869	11.72983	-3.38476	20.03356	-18.51409	-8.511708	9.289262	16.53796	-21.59406	-16.69505
256.4997	5.253808	18.6256	-2.335403	9.153852	-8.77175	4.546652	-4.898144	6.943395	-5.703294	-3.908733
256.8412	10.9397	5.973956	-4.807937	-0.1914077	3.203815	2.442222	-19.39531	4.196431	-7.747933	5.637137
257.1827	11.8888	-6.554701	-1.932491	10.64742	16.15225	6.885326	-13.05172	12.42767	-8.104622	9.216866
257.5243	0.08783829	-13.30044	-14.1686	11.20997	16.27686	14.07965	10.57268	21.10612	-21.21434	-4.74608
257.8658	-11.3522	1.675189	-13.26696	1.232689	8.678468	14.37693	16.38173	32.84327	-26.84745	-1.988728
258.2072	-2.836169	-3.425421	-7.013481	7.054707	-7.193787	14.14838	-0.04440959	21.59772	-26.23772	4.606278
258.5487	-2.756915	1.184562	11.14489	14.89657	-9.612635	20.43874	-12.92022	6.279901	-14.34991	8.594769
258.8902	-1.361411	7.935491	1.994671	2.568164	-18.31463	23.36194	-4.047293	-4.881711	-1.636509	11.6796
259.2317	-3.308677	12.61448	-6.925577	-11.09734	-12.03316	10.51855	2.911486	-8.27936	2.015937	15.04619
259.5731	-0.343427	-5.509126	-7.840686	-5.19892	4.318655	2.632041	1.773089	-9.544046	0.9587575	-4.581599
259.9146	-6.866482	8.716609	-1.157446	10.65638	12.00179	-7.436327	0.9904673	7.317179	-11.28067	-19.78718
260.256	-6.356028	20.56275	10.40789	4.635475	-7.252456	-5.253593	2.004746	10.61366	-19.14936	-22.10069
260.5974	-3.563732	10.707	8.674792	2.938606	-19.14807	10.9449	-6.793558	7.828433	-15.8703	-22.54272
260.9388	1.376793	-10.56095	7.752359	3.094656	-13.13862	11.44319	-8.999392	-9.704573	-7.132464	-12.88894
261.2803	-2.091948	-17.95405	13.49959	-1.076064	-3.026462	19.54752	-11.56059	-14.3413	-3.275861	6.076869
261.6217	-7.826285	-4.0935	21.60624	-6.324376	-5.923759	21.16583	-10.32362	-15.73286	-13.73718	11.87169
261.9631	-24.92887	-7.689671	24.98734	-6.842054	-1.690734	20.72881	5.017148	-5.990467	-9.016307	-6.341309
262.3045	-18.63997	-15.21581	19.09396	-8.348524	2.960115	10.33481	21.034	-12.69238	-4.18863	-5.257966
262.6458	-20.83137	-20.72217	18.99053	-7.355002	3.024506	18.85455	19.71619	-5.90408	7.551218	0.9476562
262.9872	-16.94437	-8.243611	4.972726	-9.191234	13.54713	17.45454	19.00944	-0.8729243	-9.72041	4.420731
263.3286	-20.28002	18.97194	13.59539	-8.608066	17.32637	8.995102	14.56582	-10.66453	-12.36959	-5.325823
263.67	-7.240455	21.08296	26.81373	-16.31748	7.922409	-5.005431	1.28235	-11.07042	-18.03919	-3.553795
264.0113	-0.09322655	17.41979	16.01066	-0.6948675	-8.389237	5.69303	-11.02008	14.09667	-14.9092	-4.620006
264.3527	-5.283861	-5.862498	-4.972874	7.952101	-5.763241	10.73012	-13.27485	28.77855	-23.51388	-2.345508
264.694	-6.205647	3.573412	-5.156234	14.40096	6.041173	17.25499	7.34549	16.50758	-24.31563	0.8838867
265.0353	-19.75866	13.49207	11.09432	-1.626908	11.57845	5.288178	31.43128	14.60704	-26.44679	-1.667913
265.3766	-20.89326	1.286657	10.22247	-0.0743655	9.883294	13.16015	21.29269	16.00787	-25.46663	-12.77935
265.718	-22.67808	-18.16486	11.39418	17.2104	-5.520005	4.16592	-1.254763	12.67675	-27.24918	2.255385
266.0593	-21.32913	-7.402417	16.945	14.45402	-10.24136	3.713805	-16.86371	0.31532	-28.54007	14.40325
266.4005	-21.31947	-2.578382	14.87503	9.394553	-20.2583	16.53667	1.870459	17.83816	-28.20765	9.226005
266.7419	-4.626408	-15.37071	17.16281	1.016693	-10.86555	15.50934	15.36447	33.9535	-15.82317	5.445383
267.0831	10.39565	-5.70046	1.051674	13.75405	-8.458591	11.20255	24.53444	27.1002	-1.946018	17.77429
267.4244	-1.922737	16.14044	15.51029	17.18992	-0.4002904	7.910461	14.23601	23.1186	1.96566	15.48107
267.7657	-2.156579	12.51561	11.99914	19.0686	6.921992	12.62782	2.847536	22.30522	0.4415851	-3.03817
268.1069	6.711987	-3.177893	8.130879	10.0534	18.10782	5.311136	2.722747	20.9931	1.87646	-4.65897
268.4482	16.52231	-7.394171	2.186998	4.508181	5.179692	-4.784812	-5.281894	-4.868154	-14.12285	2.485142
268.7894	11.47396	-10.59571	8.166545	6.971073	-16.37755	2.711038	-0.009338375	4.640629	-20.92046	2.777678
269.1306	-3.53618	-5.626162	0.04495044	4.483577	-23.93324	11.3176	-3.831019	13.34549	-10.95494	-14.78419
269.4719	6.261397	6.307201	-8.558368	-10.68411	-13.19541	3.660074	3.706983	12.44492	0.2898386	-25.49014
269.8131	9.343499	13.46053	8.429216	-5.146488	-1.906068	-4.503481	-1.957043	-7.206921	-5.368081	-2.325558
270.1543	-5.029258	8.352647	18.6555	-0.9727436	13.86769	-1.372178	-10.34886	8.948156	-1.745349	-8.540864
270.4955	-23.32094	-8.860542	10.33106	0.1606202	4.756696	4.197205	-14.91265	22.82029	-12.30433	-11.42806
270.8367	-10.21673	-3.64673	3.088833	-3.545407	8.421038	2.607626	-7.126817	18.45758	-2.056443	-5.475837
271.1779	1.41157	0.6600128	-7.034957	17.58585	8.866606	3.805042	-2.195816	14.73673	-4.416527	5.76031
271.519	-6.073977	2.444187	-12.54241	22.35328	15.10495	4.558269	4.508141	27.39842	-6.003503	-2.286663
271.8602	-14.10729	-0.4936523	-6.081815	-5.137499	-8.528956	1.40007	11.40002	21.26824	-26.50346	-7.883803
272.2014	-21.57451	0.9875576	22.57311	-8.667276	-8.487015	8.23996	11.82903	12.35823	-26.21373	0.3418109
272.5425	-17.80594	-7.576575	27.53389	-2.965592	-1.064266	2.529773	5.602401	2.612093	-22.8436	-1.720187
272.8836	-10.13515	-12.40346	16.89424	5.455801	17.62184	5.383899	8.058473	-9.201612	-18.95416	0.9296595
273.2248	-19.43548	-1.383293	5.682111	-15.64555	20.17946	13.53149	-0.05684514	6.758358	-22.26582	-13.99742
273.5659	-20.08749	-5.629205	-2.908391	-2.295669	12.085	20.42283	-8.555148	9.209549	-17.00488	-15.2899
273.907	-3.7837	-6.053778	-14.2958	1.80124	1.055628	16.25253	-14.03834	-9.299127	-0.275516	4.357199
274.2481	-3.602885	-6.727465	4.416803	8.778607	11.10858	4.697639	-11.86964	-32.89503	4.143003	9.350182
274.5892	-25.55364	-2.601886	8.586069	4.066267	20.80704	0.9580993	-4.773097	-2.101826	-13.49865	7.333176
274.9303	-21.68455	-2.560647	-2.480253	12.4383	17.84239	9.094916	0.3495987	7.377674	-18.29173	2.504087
275.2714	-9.093488	-7.759192	-7.269438	12.04638	5.552815	15.43389	11.36787	-0.6775436	-13.45556	1.643973
275.6125	-2.105131	-5.197412	2.083159	4.016311	-6.027579	12.18711	13.95254	-16.9491	-4.535174	2.26469
275.9536	-10.14386	-2.925647	-4.873818	-4.610038	-3.688362	-1.268859	20.26413	-3.495971	-6.036656	-0.7307755
276.2946	5.297796	12.1699	-6.106934	-11.4324	1.715192	-1.456909	2.035679	4.742239	-6.875633	-5.36794
276.6357	4.021417	12.63626	11.55524	-6.227498	-1.519711	6.311049	-4.502009	1.229932	-5.161633	-21.1838
276.9767	13.36735	20.48839	10.36851	-5.31468	-17.92555	13.17095	-5.633582	-5.093414	-8.144957	-9.03591
277.3177	10.58593	10.65511	-0.4668863	-6.986519	-25.50572	-1.71367	5.194076	-9.294062	-10.53435	-6.079228
277.6588	14.24615	7.375087	4.930381	-9.359344	-12.5407	-14.43293	12.11454	-13.43136	-11.01351	4.967467
277.9998	8.020965	-10.64613	11.43258	0.1665768	4.272472	-10.82254	7.254215	-17.25507	-11.85958	2.345089
278.3408	0.1989613	-11.59269	10.59272	-0.190946	4.56905	-0.04358282	0.001346211	-21.92849	-24.88732	5.830999
278.6818	5.679804	2.807885	0.7072642	0.8443203	-5.199745	1.453661	-7.231779	-18.1022	-22.06645	0.5359095
279.0228	11.86753	23.63235	-3.306504	-10.64756	5.190697	4.463121	-0.1654086	-10.05227	1.659876	0.3744698
279.3638	6.808085	11.91575	-1.083443	-11.50565	-1.009688	5.105775	2.343282	5.07098	-1.300179	4.852777
279.7047	-6.446923	7.582794	20.44236	0.7945517	-11.78239	18.04652	-14.50515	5.63201	-12.67089	14.99791
280.0457	-16.81963	15.12161	31.895	15.33505	-13.86029	14.6947	-24.2589	2.687126	-19.19457	14.50179
280.3867	-6.299538	13.63258	14.8515	14.47602	-7.840679	16.06501	-8.192526	7.875293	-3.593433	-2.161565
280.7276	-5.727198	-8.075723	-1.432489	-2.263817	-7.672888	4.204175	5.909229	5.765276	-10.81061	-14.00205
281.0686	-2.275948	-11.90921	-1.213052	-8.238055	-3.545787	4.955135	7.167498	11.16784	-6.424046	-22.14298
281.4095	-13.76019	-8.37588	5.74234	-24.43967	-0.1100124	0.4879861	-9.904028	14.6141	-6.432188	-10.53902
281.7504	-7.090856	-7.087606	11.20085	-25.3998	-10.61835	5.88613	-15.37944	26.79911	-3.531142	-2.219141
282.0914	-15.87168	-16.89438	1.013695	-10.73521	-15.66557	8.172503	-17.32571	15.76729	4.799472	0.5632115
282.4323	-12.01277	-14.19668	10.2167	14.11538	-6.505838	18.9876	0.5472437	13.22156	6.386461	-2.572768
282.7732	-14.10828	-11.66884	8.631005	22.60951	-11.73574	22.83296	1.547421	17.1944	-12.98733	-2.734459
283.1141	-3.471471	-4.523787	8.242711	9.955423	-4.418025	30.64382	4.918997	14.43558	-26.57949	1.788812
283.455	4.132765	-15.80255	0.8685352	4.367922	0.8358203	8.834617	16.32513	9.493388	-13.64744	11.32022
283.7958	23.27117	-4.847892	1.951998	18.20942	9.597548	-0.895715	23.65843	2.652626	-8.869964	9.655065
284.1367	12.26965	-3.921008	-9.849658	28.75422	2.639096	-11.82387	11.99578	0.03202369	-16.75948	-1.64792
284.4776	-3.349273	8.760369	-10.42144	5.313438	1.43386	6.41555	3.186618	-7.781995	-14.09823	5.219099
284.8184	-28.7641	-3.616957	-1.448831	-0.9900643	-5.094697	4.972337	2.339468	4.560724	-24.3872	6.631627
285.1593	-13.66328	6.511843	3.997635	8.453274	-6.975793	10.02977	3.425452	14.66186	-36.44426	-4.99195
285.5001	3.487843	7.17591	12.4313	5.004313	-1.545236	0.6944006	3.40352	19.23527	-41.91082	-4.960422
285.8409	8.660338	12.08626	17.20023	-1.462069	5.623732	8.17837	27.33465	6.765032	-18.40059	1.31091
286.1818	6.817406	1.033515	13.44437	8.064359	-7.836513	9.753092	32.9525	-3.71822	-9.36657	-7.072949
286.5226	3.032509	-1.525926	6.595322	22.42046	-6.810027	17.37679	27.39154	-6.366981	-11.80652	-16.84446
286.8634	3.826055	-5.869664	6.041147	-4.870776	-9.758404	9.173074	-3.240064	3.687224	-17.64631	-20.93336
287.2042	-8.241139	-18.39648	-4.365159	-2.157407	-3.198811	7.082701	-7.858791	16.39252	-24.12766	-21.7132
287.545	6.186551	-12.63683	-5.512957	-8.362138	-13.08867	12.54069	-11.34758	20.80199	-22.85522	-27.66257
287.8857	18.73768	1.087759	3.344656	0.8363726	-4.49123	8.745872	11.91934	19.79583	-22.93913	-5.136565
288.2265	33.54898	11.82828	17.42636	-4.894626	-9.585681	3.649981	4.732624	25.12581	-14.50374	3.068777
288.5673	19.9072	6.064587	15.05872	9.824361	4.173101	2.302429	2.455252	11.63557	-10.41479	9.231544
288.908	-3.007403	3.441585	9.901814	-5.750111	4.40882	11.45309	-4.264449	-1.902822	-12.55534	-14.62879
289.2487	-12.79968	5.302948	26.00661	-8.522555	9.762182	-2.343561	10.71609	-6.79134	-10.24812	8.98005
289.5895	-10.52724	5.564144	30.25244	-6.541737	6.315561	10.09128	-0.04283299	6.353633	-10.53796	8.384598
289.9302	-6.168554	12.11656	19.04484	15.03917	-1.042299	19.58696	2.745162	17.60911	-4.854605	6.165528
290.2709	-6.745272	15.48264	14.47033	4.512754	-2.131238	22.42561	-15.66361	9.810367	-8.364332	-20.26078
290.6117	-15.00162	-3.926718	17.34296	10.36267	-7.527818	13.58892	-10.7963	13.51873	-24.88952	-12.85232
290.9524	-21.35518	-5.379688	9.012483	6.347782	-2.773041	20.75996	-7.920721	13.31331	-34.0478	3.13591
291.2931	-1.197725	8.677899	-8.857741	4.151773	-0.8075882	18.1145	-7.468937	20.26116	-11.11886	23.70883
291.6338	14.73605	26.25635	-12.32005	-0.1735063	-2.86823	-0.4367252	1.340267	8.521605	10.71949	15.10508
291.9744	9.628958	7.537825	-10.61858	15.51165	-4.186135	-5.106955	13.21837	-7.931107	5.35954	-10.93609
292.3151	-0.5125046	5.210151	-1.220887	11.18357	-13.34155	10.68411	14.2465	-1.027176	-4.637522	-8.659068
292.6558	-3.398368	3.805685	-3.411669	-2.700085	-13.68214	16.95077	-1.741716	-4.161672	-1.31365	-2.838407
292.9964	-21.08643	-6.181315	-15.69958	-7.162985	-20.70483	13.40915	-5.085897	7.659152	3.658887	-7.89022
293.3371	-22.5876	-19.03318	-13.94737	-1.094691	-3.534284	2.987441	4.838377	7.760896	-0.3475605	-28.21563
293.6777	-13.09544	-22.32322	-7.278685	3.917491	3.82323	11.39578	0.2282926	22.69971	-13.18504	-19.73838
294.0183	4.435891	-8.490285	2.006723	11.13442	-5.757817	16.83631	1.918131	10.19259	-11.14348	-5.824456
294.3589	-0.3139633	6.824593	11.12293	15.849	-16.79884	17.43935	-7.977777	8.501462	-5.923246	2.007896
294.6996	-4.511626	-6.834984	11.70872	9.864917	-15.36036	8.477897	-3.395435	23.71088	1.674936	-6.477595
295.0402	-21.62826	-18.8739	8.467134	4.036672	-12.83699	-4.842379	-10.75954	26.85787	-6.05976	-5.35219
295.3807	-8.998643	-28.62117	15.69979	-7.22608	-12.97656	-1.358743	-7.37199	10.00015	-2.597183	-9.335729
295.7213	8.865899	-14.75689	18.77677	-8.165356	-7.807344	6.960172	-9.809515	1.510741	-6.395538	-7.60067
296.0619	14.21856	-13.89155	6.584461	-0.02427257	-5.611424	23.95447	-3.254866	12.55459	-7.610121	-9.376004
296.4025	-4.760867	-2.431661	5.535451	7.276383	0.7283221	15.67338	4.623454	22.8523	-22.41933	-0.2316405
296.743	-1.279221	-8.674636	7.749347	10.75131	2.518128	-1.927925	10.44282	15.12185	-20.6182	-6.417076
297.0836	1.409056	-11.9095	10.66366	15.12607	-0.9668516	-3.765126	1.626204	16.70394	-5.408567	-3.369978
297.4241	3.476309	-9.366781	1.353708	7.204469	-5.04053	9.697742	-0.8264132	16.8438	6.505501	-8.883246
297.7647	-2.82073	-3.844412	17.71138	-4.33687	-0.5596672	5.445313	-3.008855	5.523808	-9.871897	-3.440472
298.1052	5.893	-9.996029	17.65032	2.138971	7.733206	3.482551	0.2787328	0.9591091	-21.19178	-3.115458
298.4457	11.50166	-15.80597	11.67537	9.919105	2.399395	9.094736	10.68701	-0.1516736	-26.38406	3.72154
298.7862	11.14451	-13.54654	0.925871	4.199253	-2.874142	19.22394	6.249828	5.779212	-27.36744	-4.862542
299.1267	-0.8002645	-8.522513	8.480268	-11.53164	-6.621567	5.844203	9.420025	-2.399128	-21.94976	-8.330804
299.4672	-0.3046263	-12.15732	8.969563	3.317609	-6.477729	19.46954	7.949657	17.25018	-23.13178	-1.906278
299.8077	9.880086	-1.414195	-6.340968	9.414577	-12.84031	3.145646	12.70581	14.27677	-18.60619	11.32914
300.1482	13.83496	12.80549	-18.59295	6.569215	0.7177879	-4.226819	-0.8410001	6.545684	-4.164239	9.841462
300.4886	-8.796307	1.989417	-1.683906	5.897385	7.119153	5.34044	6.280352	7.130632	-2.576028	-4.124735
300.8291	-8.81841	-25.24296	15.02391	16.02128	19.12668	28.59546	1.401141	14.68021	-11.35326	-9.235352
301.1696	-7.928265	-26.89683	28.05206	12.10991	-1.75964	13.67214	3.926805	11.14867	-2.567399	0.05227376
301.51	0.207684	-13.84953	7.206079	8.510774	-2.766911	4.494122	-3.223464	9.698347	8.382975	-5.317774
301.8505	1.212502	-17.30239	-8.489842	13.18373	-8.774804	7.905205	4.164038	17.04691	-4.844398	-21.67716
302.1909	16.06756	-21.40593	-28.62098	7.665555	17.04923	13.2662	8.221102	16.42569	-12.75692	-16.57261
302.5313	1.565149	-26.65727	-26.33425	1.740626	1.825166	17.09479	3.9398	9.911405	-13.37639	-2.809026
302.8717	-3.211823	-2.182953	-15.85089	-2.551089	-9.650982	17.39985	-1.270597	18.36582	-5.763838	2.662179
303.2121	-4.322065	2.770725	4.060449	-16.14819	-13.76113	2.614013	-7.237614	15.49997	-20.89253	-11.3114
303.5525	4.622499	5.975291	11.90512	-10.9641	0.1865899	-8.835635	-2.049479	11.11697	-21.92225	-19.88334
303.8929	-11.50666	3.938741	1.314718	4.114755	-11.35743	-4.253755	-20.25484	-5.666356	-20.0437	-13.84078
304.2332	-15.53966	15.21846	-7.565006	13.38323	-13.78292	6.11213	-15.21738	-6.852447	-8.002036	-7.572895
304.5736	-7.066254	5.564561	-20.19476	4.205564	-3.062628	12.00718	-16.65693	-3.236735	-14.51114	0.5083285
304.914	8.433367	-7.339158	-14.29765	2.550148	0.3790827	11.51041	5.769912	13.77342	-6.431964	10.19558
305.2543	4.788645	-14.36486	-8.912388	-2.181723	-4.810769	12.19914	-5.613273	11.48439	2.746509	26.94475
305.5947	-5.071521	-11.86556	-0.3332281	-2.893413	-7.53624	21.5749	-9.730246	11.93309	1.785073	24.98424
305.935	-9.476075	-16.26341	-6.947774	-2.925846	-10.02588	18.94115	-18.56324	9.832633	-2.575331	-5.48771
306.2753	1.554811	-8.566829	-8.198101	-8.688313	-6.71062	13.23013	-0.1220094	22.9248	-3.616873	-24.21547
306.6156	-7.976301	-3.680844	-7.304855	-3.738328	8.705005	17.62286	0.5523745	20.074	-6.416741	-15.37063
306.9559	-5.046811	5.340734	-15.82073	-0.913192	15.21608	10.28129	10.48793	22.42206	-1.966606	-0.06326716
307.2962	-8.985981	-4.509855	-16.2971	1.727671	7.860364	-16.26522	-0.1596285	13.13348	-14.24042	3.275363
307.6365	9.771817	-11.7335	-10.16726	12.10805	-4.728141	-21.89246	3.375173	6.059549	-21.30948	-8.455413
307.9768	-1.368567	-20.25381	-0.4397916	28.76104	-5.887651	-3.921059	4.963484	-10.43105	-22.72416	-13.89664
308.3171	-8.276276	-9.990636	-0.2532299	18.28188	-13.34985	-1.501444	9.845729	-8.756149	-12.88546	-16.48612
308.6573	-6.139842	-2.691516	0.05169602	7.394411	-1.785169	-11.58614	4.964696	2.291946	-11.17472	-5.700349
308.9976	-6.006196	4.187919	1.690601	6.730664	-0.9249312	-4.134347	9.558721	7.86132	-8.505444	-2.843513
309.3379	-9.011924	-11.0112	4.964632	20.69907	6.175367	1.874976	-3.884644	3.528752	-8.355356	3.559473
309.6781	0.001328022	-0.5405515	13.67372	11.83026	13.10477	10.63738	-16.77196	0.8130937	-11.81372	9.862458
310.0183	17.742	-0.1487527	14.89968	18.6794	15.68864	12.10944	-2.635771	14.54567	-19.49438	-5.820954
310.3586	2.406884	-6.755875	13.77271	9.573805	6.600202	27.09271	7.654975	20.40837	-15.38373	0.05489735
310.6988	-16.72716	-12.22787	13.1149	6.404751	0.4593398	15.71527	-1.860953	32.89331	-15.18158	6.381083
311.0389	-18.43128	-3.701576	14.91228	10.41445	3.542171	15.27856	-11.62268	37.83681	-9.688581	14.14789
311.3792	-13.74439	5.371456	18.06804	11.37526	8.58964	-2.50787	3.896055	28.33892	-6.454872	-5.503739
311.7193	-9.021828	3.386251	7.055302	-0.9831079	9.564389	6.292619	8.663036	4.0751	5.745332	-13.95646
312.0595	-8.534337	-4.857121	-8.847438	-18.27878	2.402493	2.956963	10.51103	-4.120585	0.1313725	-23.95313
